RECORD_TIME,H_WIND_AMOUNT,H_COLD_PRESS,H_QLWC,H_FYL,H_PRESS_DIFF,H_LYL,H_SF,H_ACT_FS,H_GDFN,OFT,TS,GFD,BFC
2023-11-26 11:00:00,6113.93,429.28,3.0,2.64,173.03,47.46,7.05,270.88,15430.33,4,1,1,1
2023-11-11 02:00:00,5897.12,432.77,2.46,4.09,177.96,47.63,2.94,258.81,13577.02,2,1,1,1
2023-06-10 14:00:00,5881.07,430.5,2.21,4.01,172.64,46.71,1.56,266.38,14807.64,2,1,1,1
2023-03-21 10:00:00,5933.48,432.56,2.95,5.04,171.37,46.19,21.74,261.47,13946.79,1,1,1,1
2023-11-14 13:00:00,0.0,26.62,0.55,0.0,-0.65,0.0,1.79,0.0,0.0,1,1,1,1
2023-03-09 02:00:00,5598.06,412.34,2.84,5.42,158.46,44.32,20.48,251.35,12159.11,1,1,1,1
2024-01-18 18:00:00,6012.21,434.17,2.9,6.06,178.62,47.28,5.34,262.3,14222.19,5,1,1,1
2024-02-24 23:00:00,6051.84,435.17,2.0,6.01,179.05,47.35,21.28,269.84,15145.41,2,1,1,1
2023-03-20 14:00:00,5837.79,434.36,2.39,4.95,173.68,46.87,23.19,254.31,12993.16,1,1,1,1
2023-08-11 16:00:00,5897.6,437.21,0.88,5.51,176.67,46.09,1.25,258.32,13508.84,1,1,1,1
2023-04-27 08:00:00,5970.45,433.37,2.13,3.26,177.24,48.19,17.49,258.0,14577.67,1,1,1,1
2024-01-11 15:00:00,6025.11,432.79,2.58,6.04,177.02,47.34,8.33,266.18,14670.93,2,3,1,1
2023-03-18 07:00:00,5749.64,424.52,3.25,4.78,169.33,45.96,21.43,254.02,12766.26,3,4,4,1
2023-04-25 10:00:00,6026.44,434.89,2.0,3.93,172.83,49.41,15.8,265.63,15077.16,2,1,1,4
2024-02-07 01:00:00,6043.54,434.11,2.65,6.02,178.0,46.68,14.35,267.55,14840.0,1,1,1,1
2023-04-03 16:00:00,5716.74,429.56,2.79,4.53,172.63,46.05,18.42,253.66,12638.11,4,1,1,1
2023-09-20 00:00:00,5440.02,402.8,2.63,2.39,158.46,45.65,3.5,254.31,12479.3,5,1,1,1
2023-08-19 06:00:00,6034.91,428.69,2.82,4.73,167.41,44.49,1.04,275.39,15741.74,1,1,1,1
2023-04-30 05:00:00,6110.34,437.55,2.84,3.17,175.24,48.28,18.16,265.88,15322.18,4,1,1,1
2023-05-05 01:00:00,5959.91,440.51,2.13,4.37,178.65,47.2,20.04,261.11,14407.51,1,1,1,1
2023-03-11 16:00:00,5822.47,437.47,1.77,5.13,177.1,46.78,21.2,255.24,13039.97,1,1,1,1
2023-07-17 09:00:00,6003.87,436.08,0.0,4.98,174.01,44.73,1.78,263.86,14364.53,2,1,1,1
2023-06-06 19:00:00,6013.84,440.49,1.97,4.1,177.75,46.92,5.85,270.3,15579.09,2,1,1,1
2023-11-25 13:00:00,5936.07,414.41,4.3,1.31,164.06,47.02,5.29,269.62,14833.58,5,4,4,1
2023-10-07 04:00:00,0.0,63.38,1.2,0.0,-0.58,42.91,2.15,0.0,0.0,1,2,2,1
2023-12-01 12:00:00,5828.49,426.94,2.22,2.46,177.88,47.79,8.91,252.6,12767.27,1,1,1,1
2024-02-22 12:00:00,6021.47,435.17,1.86,6.05,179.44,46.81,18.18,268.61,14929.31,1,1,1,1
2023-08-31 16:00:00,5954.16,432.71,1.62,5.22,171.8,43.82,3.07,267.95,14687.72,4,1,1,1
2024-01-28 05:00:00,5976.06,432.2,2.93,6.08,176.72,46.9,15.57,265.84,14505.88,4,1,1,1
2023-08-09 01:00:00,5910.01,438.52,0.99,5.5,177.96,46.05,3.43,253.96,13105.43,3,1,1,1
2023-04-20 00:00:00,4476.25,347.89,2.46,0.0,155.22,49.3,13.21,252.8,11228.83,1,1,1,1
2023-12-06 11:00:00,6122.62,432.08,3.03,3.29,176.15,47.09,4.9,272.67,15654.0,3,1,1,1
2023-05-17 16:00:00,5944.74,437.45,1.67,4.37,175.46,47.73,11.9,261.12,14389.63,3,1,1,1
2023-05-03 22:00:00,5840.21,433.9,1.91,4.45,174.55,47.79,18.12,255.1,13480.77,1,1,1,1
2024-02-03 19:00:00,6020.9,433.6,3.08,6.03,177.41,46.69,14.12,269.53,15003.91,1,1,1,1
2023-03-23 16:00:00,5834.83,421.7,3.12,5.13,161.76,45.83,22.81,262.62,13838.56,1,1,1,1
2023-06-02 09:00:00,5922.52,439.68,1.85,4.39,177.41,47.04,7.87,265.32,14803.47,1,1,1,1
2024-02-25 15:00:00,6094.86,435.91,1.83,5.96,179.67,46.86,20.94,271.93,15480.74,1,1,1,1
2023-10-29 10:00:00,5789.28,425.06,2.05,2.92,173.75,47.29,2.06,253.96,12823.47,4,1,1,1
2023-10-25 13:00:00,5894.07,417.8,3.28,3.75,162.68,49.22,3.93,264.83,14201.86,1,1,1,1
2023-04-21 19:00:00,5882.32,425.16,3.87,1.78,168.67,47.79,16.79,265.04,14659.29,1,3,3,1
2023-10-17 01:00:00,5989.76,420.84,3.16,0.0,170.29,47.77,1.91,269.61,15449.99,1,1,1,3
2023-12-03 16:00:00,6123.6,433.66,4.12,2.54,177.42,46.71,8.97,263.67,14642.45,1,1,1,1
2023-03-22 18:00:00,5795.95,427.62,3.53,5.2,170.46,46.78,19.69,258.42,13325.36,1,1,1,1
2024-02-25 01:00:00,6018.75,434.42,1.94,6.04,178.18,47.62,21.56,269.95,15086.78,2,1,1,1
2023-03-13 17:00:00,329.33,-0.61,0.93,0.0,-0.21,14.7,8.21,0.0,0.0,5,1,1,1
2023-11-16 00:00:00,0.0,25.93,0.5,0.0,-0.87,48.77,2.49,0.0,0.0,3,1,1,1
2024-02-28 01:00:00,6005.85,434.88,1.92,6.03,178.49,47.68,19.79,268.31,14866.63,4,1,1,1
2023-03-26 22:00:00,5919.58,417.17,3.05,5.05,155.99,47.75,17.03,267.64,14567.97,1,1,1,1
2023-08-27 01:00:00,6003.96,436.18,1.64,5.2,174.95,45.35,1.66,268.79,14912.37,1,1,1,1
2023-11-19 20:00:00,6085.53,428.55,3.31,1.29,172.84,49.72,2.12,266.77,14876.5,1,2,2,4
2024-02-02 08:00:00,6053.22,432.21,2.42,6.0,176.14,46.48,13.89,261.36,14224.37,5,1,1,1
2023-07-26 06:00:00,5775.26,435.1,1.07,5.18,174.92,44.87,2.1,247.29,12535.98,1,1,1,1
2024-01-30 18:00:00,6052.56,433.97,2.51,6.02,177.83,45.98,8.42,264.85,14583.03,1,1,1,1
2023-10-01 22:00:00,5247.4,400.35,1.73,0.0,176.96,45.71,2.16,239.09,10303.15,1,1,1,1
2023-06-06 20:00:00,5992.67,439.32,1.96,4.16,176.45,47.05,5.66,267.63,15221.3,2,1,1,1
2023-06-14 00:00:00,5836.04,425.73,1.96,3.22,174.91,47.37,3.41,261.01,14097.7,1,1,1,2
2023-10-17 21:00:00,5962.15,421.36,3.21,1.32,170.94,46.87,1.65,272.64,15730.38,5,1,1,1
2023-12-14 14:00:00,5929.13,431.24,2.06,5.27,176.03,47.08,9.58,256.03,13359.41,5,1,1,1
2023-11-14 11:00:00,0.0,26.53,0.59,0.0,-0.66,0.0,1.46,0.0,0.0,1,1,1,1
2023-12-21 02:00:00,6058.9,428.68,2.9,6.21,172.68,47.42,4.27,269.18,15092.75,3,1,1,1
2023-04-11 21:00:00,5887.95,439.62,1.61,4.68,178.1,43.69,17.27,253.69,13049.34,4,1,1,1
2023-11-04 04:00:00,4669.19,340.79,2.97,0.0,147.11,44.08,4.77,262.27,12660.51,5,1,1,1
2023-04-07 18:00:00,5915.86,437.3,1.65,4.95,175.73,44.54,16.46,257.74,13524.17,5,1,1,1
2023-05-11 17:00:00,6010.73,437.8,1.98,4.34,175.26,46.28,15.49,269.49,15492.94,3,1,3,3
2023-03-08 23:00:00,5786.82,433.34,2.61,5.39,173.75,46.57,20.06,251.02,12591.24,1,1,1,1
2024-02-10 06:00:00,6008.72,429.85,2.24,6.04,173.54,47.43,13.86,271.65,15220.26,1,1,1,1
2024-02-10 02:00:00,5988.07,430.79,2.39,6.07,175.03,47.35,16.25,266.58,14617.78,1,1,1,1
2024-02-01 21:00:00,6031.16,433.57,2.76,6.02,177.25,45.99,13.87,272.01,15328.56,1,1,1,1
2023-09-24 10:00:00,5891.33,434.71,2.44,3.98,174.95,48.41,2.58,259.48,13634.54,1,1,1,1
2024-02-05 13:00:00,5979.42,435.6,2.42,6.09,179.82,47.14,11.43,261.85,14085.89,4,1,1,1
